country,country_code,shop_id,shop_name,item_id,product_name,category,platform_category,shop_category,current_price,price,discount_percent,displayed_discount_pct,likes,liked_count,rating_count,monthly_sold_value_proxy,monthly_sold_value,history_sold_value,opportunity_score,recommendation_label,confidence_level,top_three_explanation_reasons,reason_1,reason_2,reason_3,peer_group_benchmark
id,id,697604885,ghaniskin,57353336093,Ghaniskin CC Body Lotion Tone Up - Fresh Green,Beauty,Beauty,"Body Cream, Body Lotion & Body Butter",79900,79900,27.0,27.0,4828,4828,1238,821.0,821.0,4000.0,42.57,Maintain and Monitor,Medium,Displayed discount is at the 16% peer percentile. | Likes are at the 70% peer percentile. | Engagement exceeds sold-value strength by 11%.,Displayed discount is at the 16% peer percentile.,Likes are at the 70% peer percentile.,Engagement exceeds sold-value strength by 11%.,id | Beauty; price pctl 54%; likes pctl 70%; sold-value pctl 47%
id,id,200048291,Prettywell Official Shop,22658820157,"Prettywell Lipscreen Ombre Package (2 pcs) Mengandung SPF 30+, Melembabkan bibir, Mencegah bibir gelap",Beauty,Beauty,LIPSCREEN,142120,142120,0.0,0.0,5489,5489,815,11.0,11.0,2000.0,42.41,Maintain and Monitor,Medium,Displayed discount is at the 6% peer percentile. | Price is at the 83% country-category percentile. | Shop credibility score is 82%.,Displayed discount is at the 6% peer percentile.,Price is at the 83% country-category percentile.,Shop credibility score is 82%.,id | Beauty; price pctl 83%; likes pctl 72%; sold-value pctl 40%
id,id,809769142,Glad2Glow Official Store,41078528259,[ FREE GIFT FOR 6/6! ]Dapatkan Hadiah Dengan Min. Pembelian 300RB,Beauty,Beauty,,300000,300000,0.0,0.0,55,55,3445,1000.0,1000.0,10000.0,42.41,Maintain and Monitor,Medium,Price is at the 97% country-category percentile. | Displayed discount is at the 6% peer percentile. | Shop credibility score is 87%.,Price is at the 97% country-category percentile.,Displayed discount is at the 6% peer percentile.,Shop credibility score is 87%.,id | Beauty; price pctl 97%; likes pctl 13%; sold-value pctl 79%
id,id,200048291,Prettywell Official Shop,23443173541,"READY STOCK Prettywell CeraMON Barrier Moistfull Gel 10ml | Melembabkan wajah, mengatasi masalah jerawat dan bruntusan serta memperkuat skinbarier",Beauty,Beauty,,42750,42750,0.0,0.0,1121,1121,766,45.0,45.0,2000.0,42.11,Maintain and Monitor,Medium,Displayed discount is at the 6% peer percentile. | Price is at the 18% country-category percentile. | Shop credibility score is 82%.,Displayed discount is at the 6% peer percentile.,Price is at the 18% country-category percentile.,Shop credibility score is 82%.,id | Beauty; price pctl 18%; likes pctl 47%; sold-value pctl 40%
id,id,809769142,Glad2Glow Official Store,40978051346,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow Cerah Glowing Bundle all in 1 7in1 Skincare Set-Brightening Moisturizer+Serum+Cleanser+toner+Peeling solution+Retinol+Niacinamide,Beauty,Beauty,Exclusive Member,77900,77900,0.0,0.0,1093,1093,1584,855.0,855.0,4000.0,42.07,Maintain and Monitor,Medium,Displayed discount is at the 6% peer percentile. | Shop credibility score is 87%. | The listing belongs to an official shop.,Displayed discount is at the 6% peer percentile.,Shop credibility score is 87%.,The listing belongs to an official shop.,id | Beauty; price pctl 49%; likes pctl 46%; sold-value pctl 47%
id,id,809769142,Glad2Glow Official Store,55201716278,"[NEW LAUNCH]Glad2Glow B12 All IN ONE MAKEUP REMOVER Untuk Semua Kulit Lembut cleansing oil&Micellar water 3:7 Tanpa Iritasi untuk Kulit Sensitif Diperkaya dengan Vitamin B12, Niacinamide, dan Vitamin E g2glow official store",Beauty,Beauty,MAKE UP,29000,29000,67.0,67.0,950,950,733,518.0,518.0,2000.0,42.01,Maintain and Monitor,Medium,Price is at the 2% country-category percentile. | Shop credibility score is 87%. | Displayed discount is at the 78% peer percentile.,Price is at the 2% country-category percentile.,Shop credibility score is 87%.,Displayed discount is at the 78% peer percentile.,id | Beauty; price pctl 2%; likes pctl 45%; sold-value pctl 40%
id,id,187405886,Alara Cosmetic Official Store,28058861346,"[BELI 2 GRATIS 1] Alodie Nourishing Balm | Solusi Kulit Bayi Sensitif, Kering , Mudah Iritasi, Eksim, Ruam, dan Gatal",Mom & Baby,Mom & Baby,On Sale,116400,116400,35.0,35.0,28,28,141,9.0,9.0,391.0,41.98,Maintain and Monitor,Medium,Price is at the 100% country-category percentile. | The listing belongs to an official shop. | Likes are at the 67% peer percentile.,Price is at the 100% country-category percentile.,The listing belongs to an official shop.,Likes are at the 67% peer percentile.,id | Mom & Baby; price pctl 100%; likes pctl 67%; sold-value pctl 67%
id,id,200048291,Prettywell Official Shop,28935499288,Prettywell Better Tune Up Lotion - Instant Brightening Whitening Tone Up Body Lotion Pemutih HB [Formulasi terbaik untuk kulit sawo matang],Beauty,Beauty,PROMO ❗,63292,63292,7.0,7.0,2428,2428,437,48.0,48.0,1000.0,41.8,Maintain and Monitor,Medium,Displayed discount is at the 13% peer percentile. | Shop credibility score is 82%. | The listing belongs to an official shop.,Displayed discount is at the 13% peer percentile.,Shop credibility score is 82%.,The listing belongs to an official shop.,id | Beauty; price pctl 34%; likes pctl 62%; sold-value pctl 33%
id,id,779266191,lavojoy Official Shop,23341118444,[2IN1 BUNDLE] Lavojoy Hold Me Tight Pro Shampoo + Conditioner Series | Perawatan Rambut Rontok| Rambut Lepek | Anti Ketombe | Lembut Bervolume | Rambut Halus | Mengurangi Rambut Berminyak | Menutrisi Rambut | Mengurangi Gatal Kulit Kepala,Beauty,Beauty,LVJ HAIR CARE SERIES,182160,182160,39.0,39.0,1639,1639,2821,58.0,58.0,7000.0,41.74,Maintain and Monitor,Medium,Price is at the 91% country-category percentile. | Shop credibility score is 85%. | Displayed discount is at the 23% peer percentile.,Price is at the 91% country-category percentile.,Shop credibility score is 85%.,Displayed discount is at the 23% peer percentile.,id | Beauty; price pctl 91%; likes pctl 54%; sold-value pctl 53%
id,id,809769142,Glad2Glow Official Store,57905983411,GLAD2GLOW B5-CICA BARRIER CREAM 30ml Pelembab Wajahdengan Pro Vitamin B5 Panthenol danCentella Asiatica Menenangkan &Memperkuat Kulit Kemerahan Sensitif KeringSkincare 3-in-1 Cream Meleleh Ringan TidakLengket Semua Jenis,Beauty,Beauty,,44900,44900,49.0,49.0,914,914,853,360.0,360.0,2000.0,41.51,Maintain and Monitor,Medium,Shop credibility score is 87%. | Price is at the 20% country-category percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Price is at the 20% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 20%; likes pctl 44%; sold-value pctl 40%
id,id,779266191,lavojoy Official Shop,25397748026,[BIGGER SIZE] Lavojoy Let it Glow Body Serum Orange Blossom 300ml | Body Serum Untuk Mencerahkan Dan Melembabkan Kulit Dengan Niacinamide + Ceramide + Vitamin E,Beauty,Beauty,LET IT GLOW,61200,61200,56.0,56.0,1077,1077,1344,587.0,587.0,3000.0,41.49,Maintain and Monitor,Medium,Shop credibility score is 85%. | The listing belongs to an official shop. | Price is at the 34% country-category percentile.,Shop credibility score is 85%.,The listing belongs to an official shop.,Price is at the 34% country-category percentile.,id | Beauty; price pctl 34%; likes pctl 46%; sold-value pctl 44%
id,id,859233628,He-Ji Official Store,22328349764,"[HE-JI] Bundle 2 in 1 Glowing Set Gel Mask with Sakura Extract & Rosses Secret Glow Serum - Perawatan Kulit Wajah Normal & Sensitif I Paket Skincare Cocok Untuk Menenangkan, Melembabkan & Mencerahkan Wajah - BPOM APPROVED",Beauty,Beauty,Paket & Set Kecantikan,38122,38122,46.0,46.0,1101,1101,1075,463.0,463.0,2000.0,41.47,Maintain and Monitor,Medium,Price is at the 10% country-category percentile. | The listing belongs to an official shop. | Displayed discount is at the 33% peer percentile.,Price is at the 10% country-category percentile.,The listing belongs to an official shop.,Displayed discount is at the 33% peer percentile.,id | Beauty; price pctl 10%; likes pctl 47%; sold-value pctl 40%
id,id,779266191,lavojoy Official Shop,47258961139,"[BARU] Lavojoy Let It Glow 10% Niacinamide Daylight Brightening Serum Gel Serene Blush | Ultra-light watery gel serum enriched |10% Niacinamide, Kakadu-Glutathione, and a blend of 10 Vita-Skinfood Extracts",Beauty,Beauty,,47520,47520,55.0,55.0,949,949,875,1000.0,1000.0,3000.0,41.43,Maintain and Monitor,Medium,Shop credibility score is 85%. | Price is at the 22% country-category percentile. | The listing belongs to an official shop.,Shop credibility score is 85%.,Price is at the 22% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 22%; likes pctl 45%; sold-value pctl 44%
id,id,809769142,Glad2Glow Official Store,56803564499,[HOT!BUY 3 SAVE 10.5K!] Glad2Glow BRIGHTENING MICELLAR WATER Cepat Menghapus Makeup & Mencerahkan kulit Penghapus Makeup Waterproof Hapus Riasan Tahan dan Tanpa Iritasi g2glow official store,Beauty,Beauty,,38900,38900,61.0,61.0,417,417,1262,346.0,346.0,3000.0,41.21,Maintain and Monitor,Medium,Price is at the 12% country-category percentile. | Shop credibility score is 87%. | The listing belongs to an official shop.,Price is at the 12% country-category percentile.,Shop credibility score is 87%.,The listing belongs to an official shop.,id | Beauty; price pctl 12%; likes pctl 33%; sold-value pctl 44%
id,id,1368540320, Cyeecare Official Store,54952247520,Cyeecare Anti Rambut Rontok - Sampo Jahe untuk Pertumbuhan Rambut 150ml,Beauty,Beauty,Hair Care,35900,35900,88.0,88.0,1194,1194,952,997.0,997.0,2000.0,41.16,Maintain and Monitor,Medium,Displayed discount is at the 94% peer percentile. | Price is at the 6% country-category percentile. | The listing belongs to an official shop.,Displayed discount is at the 94% peer percentile.,Price is at the 6% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 6%; likes pctl 48%; sold-value pctl 40%
id,id,809769142,Glad2Glow Official Store,54953271920,"[Beli 6, 31K/PC]GLAD2GLOW NIACINAMIDE/RETINOL BRIGHT BODY SERUM BODY LOTION 10X Cerah Instant Absorb Whiten Tone Up All Day Bright Glow pemutih badan dengan parfum tahan lama Long Lasting Fragrance Handbody Body Cream Butter G2Glow Official Store",Beauty,Beauty,,106400,106400,60.0,60.0,903,903,2255,1000.0,1000.0,9000.0,41.0,Maintain and Monitor,Medium,Shop credibility score is 87%. | The listing belongs to an official shop. | Price is at the 72% country-category percentile.,Shop credibility score is 87%.,The listing belongs to an official shop.,Price is at the 72% country-category percentile.,id | Beauty; price pctl 72%; likes pctl 44%; sold-value pctl 57%
id,id,1112776376,Scora Official Store,41126782175,4-Step Bundle: Scora Cleanser 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + Scora Moisturizer series,Beauty,Beauty,,122500,122500,57.0,57.0,1900,1900,2608,1000.0,1000.0,7000.0,40.75,Maintain and Monitor,Medium,Price is at the 79% country-category percentile. | The listing belongs to an official shop. | Shop credibility score is 68%.,Price is at the 79% country-category percentile.,The listing belongs to an official shop.,Shop credibility score is 68%.,id | Beauty; price pctl 79%; likes pctl 58%; sold-value pctl 53%
id,id,200048291,Prettywell Official Shop,24852213455,(BUY MORE SAVE MORE) Prettywell CeraMON Barrier Moistfull Gel + FREE Exfoliating Toner Special Edition !,Beauty,Beauty,PROMO BUY MORE SAVE MORE,100000,100000,0.0,0.0,1159,1159,1874,36.0,36.0,5000.0,40.69,Maintain and Monitor,Medium,Displayed discount is at the 6% peer percentile. | Shop credibility score is 82%. | The listing belongs to an official shop.,Displayed discount is at the 6% peer percentile.,Shop credibility score is 82%.,The listing belongs to an official shop.,id | Beauty; price pctl 68%; likes pctl 47%; sold-value pctl 50%
id,id,779266191,lavojoy Official Shop,47506875118,"[NEW LAUNCH] lavojoy Flakes Off My Crown Selenium 2in1 Shampoo+Conditioner Autumn Breeze 200ml | Perawatan kulit kepala berketombe dengan Selenium Sulfide dalam 3 pilihan konsentrasi (0,2% | 0,6% | 1%) untuk kebutuhan berbeda",Beauty,Beauty,FLAKES OFF MY CROWN SELENIUM,72810,72810,37.0,37.0,1019,1019,997,1000.0,1000.0,3000.0,40.66,Maintain and Monitor,Medium,Shop credibility score is 85%. | Displayed discount is at the 21% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 85%.,Displayed discount is at the 21% peer percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 42%; likes pctl 46%; sold-value pctl 44%
id,id,1379527329,ZOICY Official Store,51752816901,[BUY 2 SAVE 10%] ZOICY Masker Wajah Mencerahkan 2Box 10pcs - Whitening Sheet Mask | Melembapkan | Mengencangkan | Menutrisi | Menenangkan | Anti Kerut | Glowing | Niacinamide | Hyaluronic Acid | Salicylic Acid | Witch Hazel | Extract Centella Purslane,Beauty,Beauty,Masker Wajah,66470,66470,43.0,43.0,1439,1439,765,497.0,497.0,2000.0,40.61,Maintain and Monitor,Medium,Shop credibility score is 80%. | The listing belongs to an official shop. | Displayed discount is at the 29% peer percentile.,Shop credibility score is 80%.,The listing belongs to an official shop.,Displayed discount is at the 29% peer percentile.,id | Beauty; price pctl 36%; likes pctl 51%; sold-value pctl 40%
id,id,1112776376,Scora Official Store,51202128731,3-Step Bundle: Scora Cleanser 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml,Beauty,Beauty,,91762,91762,54.0,54.0,1638,1638,2051,1000.0,1000.0,5000.0,40.44,Maintain and Monitor,Medium,The listing belongs to an official shop. | Shop credibility score is 68%. | Price is at the 62% country-category percentile.,The listing belongs to an official shop.,Shop credibility score is 68%.,Price is at the 62% country-category percentile.,id | Beauty; price pctl 62%; likes pctl 54%; sold-value pctl 50%
id,id,809769142,Glad2Glow Official Store,46810240565,Hot-Glad2Glow FLAWLESS BLURRING SKIN TINT 30G Concealer Foundation Bedak padat Make up Lightweight Coverage Long-lasting 12-Hour Soft-Focus Flawless Skin oil-control  Bio-Mimetic Film Technology  Care g2glow official store,Beauty,Beauty,,55000,55000,65.0,65.0,589,589,1019,1000.0,1000.0,4000.0,40.4,Maintain and Monitor,Medium,Shop credibility score is 87%. | Displayed discount is at the 77% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Displayed discount is at the 77% peer percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 28%; likes pctl 38%; sold-value pctl 47%
id,id,809769142,Glad2Glow Official Store,44554737595,[BELI 7 DAPAT 9!] Glad2Glow Cerah Glowing Outing Bundle all in 1 10in1 Brightening Moisturizer+Serum+Tone Up Cream+Body Serum+Cleanser+Lip Care Serum+Retinol 10%Niacinamide skincare paket pembersih perawatan kulit mencerahkan warna kulit g2g official,Beauty,Beauty,,303050,303050,24.0,24.0,1671,1671,2206,858.0,858.0,5000.0,40.26,Maintain and Monitor,Medium,Price is at the 98% country-category percentile. | Shop credibility score is 87%. | Displayed discount is at the 15% peer percentile.,Price is at the 98% country-category percentile.,Shop credibility score is 87%.,Displayed discount is at the 15% peer percentile.,id | Beauty; price pctl 98%; likes pctl 55%; sold-value pctl 50%
id,id,200048291,Prettywell Official Shop,23818896819,"Prettywell Revitalize & Exfoliate Set [ Moisturizer 50 ML + Exfoliating Toner ] - Toner mencerahkan, membuat kulit lebih halus dan mengatasi masalah jerawat | menutrisi kulit secara optimal sehingga kulit tampak cerah",Beauty,Beauty,Bundle,128182,128182,13.0,13.0,1809,1809,1250,67.0,67.0,3000.0,40.19,Maintain and Monitor,Medium,Displayed discount is at the 13% peer percentile. | Shop credibility score is 82%. | Price is at the 80% country-category percentile.,Displayed discount is at the 13% peer percentile.,Shop credibility score is 82%.,Price is at the 80% country-category percentile.,id | Beauty; price pctl 80%; likes pctl 57%; sold-value pctl 44%
id,id,1368540320, Cyeecare Official Store,42303994190,Cyeecare Facial Cleanser Gentle Purifying Amino Acid & Salicylic Acid Facial Cleanser,Beauty,Beauty,Skin Care,34900,34900,90.0,90.0,530,530,1250,1000.0,1000.0,3000.0,40.06,Maintain and Monitor,Medium,Displayed discount is at the 97% peer percentile. | Price is at the 5% country-category percentile. | The listing belongs to an official shop.,Displayed discount is at the 97% peer percentile.,Price is at the 5% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 5%; likes pctl 37%; sold-value pctl 44%
id,id,809769142,Glad2Glow Official Store,53257417325,"[100ML SAVE 30%]Glad2Glow Centella Salicylic Acid Acne Gel Cleanser facial wash pembersih wajah sabun cuci muka face wash skincare Menenangkan kulit berjerawat dan kemerahan,mengontrol minyak berlebih G2G glad2glow officia store",Beauty,Beauty,,39000,39000,61.0,61.0,167,167,1186,1000.0,1000.0,4000.0,39.73,Maintain and Monitor,Medium,Shop credibility score is 87%. | Price is at the 14% country-category percentile. | Likes are at the 22% peer percentile.,Shop credibility score is 87%.,Price is at the 14% country-category percentile.,Likes are at the 22% peer percentile.,id | Beauty; price pctl 14%; likes pctl 22%; sold-value pctl 47%
id,id,809769142,Glad2Glow Official Store,42328071723,[ Cocok Untuk Si Perfeksionis ]Glad2Glow Instant Glowing Bundle all in 1 7in1-Brightening Moisturizer+Serum+Cleanser+Body Serum+Retinol 10%Niacinamide skincare paket pembersih perawatan kulit mencerahkan warna kulit g2glow official store,Beauty,Beauty,,214605,214605,73.0,73.0,1315,1315,3460,1000.0,1000.0,8000.0,39.61,Maintain and Monitor,Medium,Price is at the 94% country-category percentile. | Shop credibility score is 87%. | Displayed discount is at the 84% peer percentile.,Price is at the 94% country-category percentile.,Shop credibility score is 87%.,Displayed discount is at the 84% peer percentile.,id | Beauty; price pctl 94%; likes pctl 50%; sold-value pctl 55%
id,id,809769142,Glad2Glow Official Store,44328247175,[JADI MEMBER! SETIAP SENIN DAPATKAN HARGA TERBAIK]Glad2Glow Cerah Glowing Bundle 4in1 Brightening,Beauty,Beauty,Exclusive Member,146500,146500,0.0,0.0,995,995,2024,268.0,268.0,5000.0,39.42,Maintain and Monitor,Medium,Displayed discount is at the 6% peer percentile. | Shop credibility score is 87%. | Price is at the 84% country-category percentile.,Displayed discount is at the 6% peer percentile.,Shop credibility score is 87%.,Price is at the 84% country-category percentile.,id | Beauty; price pctl 84%; likes pctl 45%; sold-value pctl 50%
id,id,809769142,Glad2Glow Official Store,56153897478,[Shade Spesial Kulit Gelap] Glad2Glow Flawless Blurring Skin Tint 30G | Foundation Concealer Ringan | Coverage Tinggi | 12-Hour Soft-Focus | Oil Control | Bio-Mimetic Film Technology | g2g Official Store,Beauty,Beauty,,55000,55000,44.0,44.0,752,752,697,259.0,259.0,2000.0,39.39,Maintain and Monitor,Medium,Shop credibility score is 87%. | The listing belongs to an official shop. | Price is at the 28% country-category percentile.,Shop credibility score is 87%.,The listing belongs to an official shop.,Price is at the 28% country-category percentile.,id | Beauty; price pctl 28%; likes pctl 41%; sold-value pctl 40%
id,id,779266191,lavojoy Official Shop,43824983854,[NEW LAUNCH] Lavojoy Let It Glow Body Scrub DELICATE ROSE 180ML | Body Scrub Untuk Mencerahkan & Meratakan Warna Kulit Dengan 3% Niacinamide + Australian Super VC | Dual-Action Exfoliation Menghasilkan Kulit Yang Lebih Halus Dan Lembut,Beauty,Beauty,LET IT GLOW,53910,53910,43.0,43.0,784,784,629,304.0,304.0,2000.0,39.29,Maintain and Monitor,Medium,Shop credibility score is 85%. | The listing belongs to an official shop. | Price is at the 28% country-category percentile.,Shop credibility score is 85%.,The listing belongs to an official shop.,Price is at the 28% country-category percentile.,id | Beauty; price pctl 28%; likes pctl 42%; sold-value pctl 40%
id,id,1368540320, Cyeecare Official Store,40004031932,"Cyeecare 5PCS Set Skincare Paket Brightening Moisturizer Facial Wash, Toner, Serum, Cream Paket Skincare",Beauty,Beauty,Skin Care,178000,178000,89.0,89.0,2133,2133,2607,491.0,491.0,5000.0,38.91,Maintain and Monitor,Medium,Displayed discount is at the 96% peer percentile. | Price is at the 90% country-category percentile. | The listing belongs to an official shop.,Displayed discount is at the 96% peer percentile.,Price is at the 90% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 90%; likes pctl 59%; sold-value pctl 50%
id,id,809769142,Glad2Glow Official Store,57909001846,[ New Launch! ]GLAD2GLOW CLEAN IT ALL CLEANSING BALM 80g Cleansing oil | Micellar water|  Makeup remover- Hapus Makeup Lumer 1 Detik - Anti Kusam & Tanpa Perih -g2g official store,Beauty,Beauty,MAKE UP,79000,79000,39.0,39.0,1324,1324,574,976.0,976.0,2000.0,38.89,Maintain and Monitor,Medium,Shop credibility score is 87%. | Displayed discount is at the 23% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Displayed discount is at the 23% peer percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 51%; likes pctl 50%; sold-value pctl 40%
id,id,1368540320, Cyeecare Official Store,43131681384,Cyeecare Ginger Serum Rambut 20g - Anti Rontok Penumbuh Rambut Menguatkan Akar & Menambah Volume,Beauty,Beauty,Ginger Hair Care Serum,38000,38000,90.0,90.0,756,756,859,1000.0,1000.0,2000.0,38.79,Maintain and Monitor,Medium,Displayed discount is at the 97% peer percentile. | Price is at the 10% country-category percentile. | The listing belongs to an official shop.,Displayed discount is at the 97% peer percentile.,Price is at the 10% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 10%; likes pctl 41%; sold-value pctl 40%
id,id,1368540320, Cyeecare Official Store,40868766467,Cyeecare Set Eksfoliasi Aman: Peeling Serum 20g + Centella Cream 30g (Perbaiki Skin Barrier),Beauty,Beauty,,90000,90000,86.0,86.0,1460,1460,2007,150.0,150.0,4000.0,38.75,Maintain and Monitor,Medium,Displayed discount is at the 91% peer percentile. | The listing belongs to an official shop. | Shop credibility score is 70%.,Displayed discount is at the 91% peer percentile.,The listing belongs to an official shop.,Shop credibility score is 70%.,id | Beauty; price pctl 61%; likes pctl 52%; sold-value pctl 47%
id,id,809769142,Glad2Glow Official Store,46457066270,"Glad2Glow 2IN1 Glow Makeup Set:Base Makeup + Glow Serum Spray Perfect Cover Cushion Skin Tint : Cover Tinggi, Tahan 12 Jam All Day Hydration g2g Official Store",Beauty,Beauty,,128000,128000,68.0,68.0,1196,1196,1875,1000.0,1000.0,5000.0,38.25,Maintain and Monitor,Medium,Shop credibility score is 87%. | Price is at the 80% country-category percentile. | Displayed discount is at the 79% peer percentile.,Shop credibility score is 87%.,Price is at the 80% country-category percentile.,Displayed discount is at the 79% peer percentile.,id | Beauty; price pctl 80%; likes pctl 48%; sold-value pctl 50%
id,id,430940247,Mooi Pure Glow Official Shop,45110834757,MOOI Collagen Drink DAPAT 2 with Zizania latifolia Extract - Minuman kolagen Glutathione Pencerah,Health,Health,,79800,79800,69.0,69.0,9,9,0,,,,38.14,Maintain and Monitor,Medium,The listing belongs to an official shop. | Shop credibility score is 64%. | Price is at the 50% country-category percentile.,The listing belongs to an official shop.,Shop credibility score is 64%.,Price is at the 50% country-category percentile.,id | Health; price pctl 50%; likes pctl 50%; sold-value pctl 50%
id,id,779266191,lavojoy Official Shop,46658961924,[BARU] Lavojoy Let It Glow 10% Niacinamide Sunscreen Serum Gel SPF 50+ PA++++ Pear Frost & Freesi | Ultra-light watery gel sunscreen serum | 10% Niacinamide and Aloe-Ceramides | Perlindungan terhadap paparan sinar UV,Beauty,Beauty,,71100,71100,54.0,54.0,1246,1246,488,916.0,916.0,1000.0,37.7,Discount Efficiency Review,Medium,Shop credibility score is 85%. | The listing belongs to an official shop. | Historical sold-value proxy is at the 33% peer percentile.,Shop credibility score is 85%.,The listing belongs to an official shop.,Historical sold-value proxy is at the 33% peer percentile.,id | Beauty; price pctl 41%; likes pctl 49%; sold-value pctl 33%
id,id,430940247,Mooi Pure Glow Official Shop,45860846400,MOOI Collagen Drink DAPAT 3 with Zizania latifolia Extract - Minuman kolagen Glutathione Pencerah,Health,Health,,104700,104700,74.0,74.0,16,16,0,2.0,2.0,3.0,37.47,Conversion Opportunity,Medium,Price is at the 88% country-category percentile. | Displayed discount is at the 88% peer percentile. | The listing belongs to an official shop.,Price is at the 88% country-category percentile.,Displayed discount is at the 88% peer percentile.,The listing belongs to an official shop.,id | Health; price pctl 88%; likes pctl 75%; sold-value pctl 33%
id,id,809769142,Glad2Glow Official Store,51902826015,[New]Glad2Glow All Day Matte Setting Spray Make up Flawless | 12H Tahan Lama | Soft Matte Finish | Powder Shield Oil Control Tech | Kontrol Minyak | Skin tint & Lip serum Set | g2g Glad2Glow Official Store,Beauty,Beauty,,112955,112955,72.0,72.0,1507,1507,887,193.0,193.0,2000.0,37.26,Maintain and Monitor,Medium,Shop credibility score is 87%. | Displayed discount is at the 84% peer percentile. | Price is at the 76% country-category percentile.,Shop credibility score is 87%.,Displayed discount is at the 84% peer percentile.,Price is at the 76% country-category percentile.,id | Beauty; price pctl 76%; likes pctl 53%; sold-value pctl 40%
id,id,1379527329,ZOICY Official Store,58150107789,[2 IN 1]  [BPOM] ZOICY Tone Up Cream 40g - Glowing Day Cream | Instan Mencerahkan Kulit | Krim Tone-up dan Moisturizer 2-in-1 | Pemutih Melembapkan Wajah | Meratakan Warna Menyamarkan Melembabkan | Moisturizing | UV Protection | Niacinamide | Panthenol,Beauty,Beauty,,96000,96000,51.0,51.0,2041,2041,412,154.0,154.0,1000.0,36.91,Discount Efficiency Review,Medium,Shop credibility score is 80%. | The listing belongs to an official shop. | Historical sold-value proxy is at the 33% peer percentile.,Shop credibility score is 80%.,The listing belongs to an official shop.,Historical sold-value proxy is at the 33% peer percentile.,id | Beauty; price pctl 63%; likes pctl 58%; sold-value pctl 33%
id,id,1112776376,Scora Official Store,51052124106,6-Step Bundle: Scora Cleanser 100ml + Scora Toner Series 80 ml + Scora Serum Series 20ml + Scora Moisturizer series + Scora Bright Me Up Sunscreen 40gr + Scora Honey Glow Tone Up Cream 30 ml,Beauty,Beauty,,200300,200300,55.0,55.0,1491,1491,2115,1000.0,1000.0,5000.0,36.9,Maintain and Monitor,Medium,Price is at the 93% country-category percentile. | The listing belongs to an official shop. | Shop credibility score is 68%.,Price is at the 93% country-category percentile.,The listing belongs to an official shop.,Shop credibility score is 68%.,id | Beauty; price pctl 93%; likes pctl 52%; sold-value pctl 50%
id,id,809769142,Glad2Glow Official Store,27580011874,[SENSITIVE SET]Glad2Glow Bundle all in 1 Tremella Vita B5 Sensitive Calming Moisturizer+Peeling Solution+Glad2Glow  Gel Cleanser+Tremella Panthenol Sensitive Care Micellar Water g2glow official store,Beauty,Beauty,SKINCARE,90500,90500,70.0,70.0,947,947,947,51.0,51.0,2000.0,36.78,Maintain and Monitor,Medium,Shop credibility score is 87%. | Displayed discount is at the 81% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Displayed discount is at the 81% peer percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 62%; likes pctl 45%; sold-value pctl 40%
id,id,809769142,Glad2Glow Official Store,55202206676,Glad2Glow Perfect Cover Glow Cushion 3in1 Set - Brightening serum& Coverage Tinggi & Glowing 12Jam g2g Official store,Beauty,Beauty,,165400,165400,59.0,59.0,979,979,1572,795.0,795.0,4000.0,36.47,Maintain and Monitor,Medium,Shop credibility score is 87%. | Price is at the 87% country-category percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Price is at the 87% country-category percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 87%; likes pctl 45%; sold-value pctl 47%
id,id,809769142,Glad2Glow Official Store,52150640468,[Cocok Untuk Pemula] Glad2Glow Acne&Cerah Set Glowing  Bundle 4in1-Brightening Moisturizer+Cleanser+Mugwort acne gel mask+10%Niacinamide skincare paket pembersih perawatan kulit mencerahkan warna kulit pelembab wajah all in 1g2glow official store,Beauty,Beauty,SKINCARE,78500,78500,21.0,21.0,370,370,824,149.0,149.0,2000.0,36.42,Maintain and Monitor,Medium,Shop credibility score is 87%. | Displayed discount is at the 14% peer percentile. | The listing belongs to an official shop.,Shop credibility score is 87%.,Displayed discount is at the 14% peer percentile.,The listing belongs to an official shop.,id | Beauty; price pctl 50%; likes pctl 31%; sold-value pctl 40%
